id,pid,mssubclass,lotfrontage,lotarea,neighborhood,overallqual,overallcond,yearbuilt,yearremod/add,masvnrarea,bsmtfinsf1,bsmtfinsf2,bsmtunfsf,totalbsmtsf,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,garageyrblt,garagearea,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,saleprice,zone_FV,zone_RL,zone_RM,lotshape_irr,near_busy_st,non_1fam,2plus_fl,hip_roof,ext_ord,has_veneer,cncrt_found,bsmt_ord,heatingqc_dum,cent_air_dum,garage_ord,fireplace_ord
2703,904301410,30,55.0,8250,3,5,7,1935,1950,0.0,0.0,0.0,0.0,0.0,1032,0,0,1032,0.0,0.0,1,0,2,1,1,6,1939.0,260.0,1,0,0,121,0,0,0,0,6,2006,125000,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.67,1.0
1306,902207120,20,103.0,12205,1,3,1,1949,1992,0.0,0.0,0.0,448.0,448.0,1588,0,0,1588,0.0,0.0,2,0,5,1,1,6,,0.0,0,0,0,0,0,0,0,0,12,2008,65000,0,0,1,0,0,0,0,0,0,0,0,1.25,0,1,0.0,0.0
2102,906380010,20,103.0,11175,1,7,5,2007,2007,0.0,0.0,0.0,1316.0,1316.0,1316,0,0,1316,0.0,0.0,2,0,3,1,2,6,2007.0,440.0,1,0,20,0,0,0,0,0,10,2007,200141,0,1,0,1,0,0,0,0,2,0,1,2.75,1,1,1.67,1.25
1784,528435010,20,85.0,9965,3,7,5,2007,2007,,0.0,0.0,1528.0,1528.0,1528,0,0,1528,0.0,0.0,3,2,3,1,2,6,2007.0,480.0,1,0,228,0,0,0,0,0,9,2007,235876,0,1,0,0,1,0,0,0,2,0,1,2.0,1,1,1.33,1.0
941,910204050,70,50.0,8660,2,5,6,1900,1993,0.0,0.0,0.0,760.0,760.0,928,928,312,2168,0.0,0.0,2,0,5,1,2,11,1998.0,576.0,1,467,160,78,0,0,0,0,12,2009,123000,0,0,1,0,0,0,1,0,1,0,0,1.75,1,0,1.0,0.0
2699,904100030,50,82.0,12375,1,5,5,1951,1951,41.0,329.0,0.0,477.0,806.0,1081,341,0,1422,1.0,0.0,1,0,3,1,1,7,1951.0,288.0,1,0,0,0,0,0,0,0,6,2006,137500,0,1,0,0,1,0,0,0,0,1,0,2.25,0,1,0.67,1.0
2127,907135180,20,60.0,8070,1,4,5,1994,1995,0.0,588.0,0.0,402.0,990.0,990,0,0,990,1.0,0.0,1,0,3,1,1,5,,0.0,1,0,0,0,0,0,0,0,8,2007,123600,0,1,0,0,0,0,0,0,2,0,1,3.0,1,1,0.0,0.0
2607,535401140,20,84.0,8658,1,6,5,1965,1965,101.0,643.0,0.0,445.0,1088.0,1324,0,0,1324,0.0,0.0,2,0,3,1,1,6,1965.0,440.0,1,0,138,0,0,0,0,0,12,2006,160000,0,1,0,0,0,0,0,0,0,1,0,2.0,1,1,1.67,1.0
1754,528275035,60,,8063,2,6,5,2000,2000,0.0,0.0,0.0,924.0,924.0,948,742,0,1690,0.0,0.0,2,1,3,1,1,7,2000.0,463.0,1,100,48,0,0,0,0,0,11,2007,181000,0,1,0,0,0,0,1,0,2,0,1,2.0,1,1,1.67,1.0
1367,903475020,20,49.0,8235,1,5,7,1955,1995,0.0,180.0,645.0,0.0,825.0,825,0,0,825,1.0,0.0,1,0,2,1,1,4,1963.0,720.0,1,140,50,0,0,0,0,0,6,2008,125000,0,0,1,1,1,0,0,0,0,0,0,1.75,0,1,1.33,0.0
580,534125080,60,78.0,11700,2,6,6,1968,1968,0.0,298.0,0.0,429.0,727.0,829,727,0,1556,0.0,0.0,1,1,4,1,1,8,1968.0,441.0,1,0,0,0,0,0,0,0,5,2009,154000,0,1,0,0,0,0,1,0,0,0,0,2.0,1,1,1.33,0.0
341,924152030,60,74.0,12961,1,6,5,1993,1994,0.0,944.0,0.0,208.0,1152.0,1152,645,0,1797,1.0,0.0,2,1,3,1,2,7,1993.0,616.0,1,162,312,0,0,0,0,0,3,2010,231000,0,1,0,0,0,0,1,0,2,0,1,3.25,1,1,1.67,0.75
26,527403020,20,65.0,8450,1,5,6,1968,1968,0.0,775.0,0.0,281.0,1056.0,1056,0,0,1056,1.0,0.0,1,0,3,1,1,6,1968.0,304.0,1,0,85,184,0,0,0,0,7,2010,142000,0,1,0,0,0,0,0,0,2,0,0,2.25,1,1,1.0,0.75
2667,902400110,75,90.0,22950,1,10,9,1892,1993,0.0,0.0,0.0,1107.0,1107.0,1518,1518,572,3608,0.0,0.0,2,1,4,1,3,12,1993.0,840.0,1,0,260,0,0,410,0,0,6,2006,475000,0,0,1,1,1,0,1,0,0,0,0,2.0,1,1,1.33,1.25
2884,911370430,120,41.0,5748,2,8,5,2005,2006,473.0,1573.0,0.0,0.0,1573.0,1778,0,0,1778,2.0,0.0,2,0,2,1,3,5,2005.0,495.0,1,123,53,0,0,153,0,0,2,2006,375000,0,0,1,1,0,0,0,1,2,1,1,4.5,1,1,1.67,1.25
28,527425090,20,70.0,10500,1,4,5,1971,1971,0.0,432.0,0.0,432.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,1,5,,0.0,1,0,0,0,0,0,0,0,4,2010,115000,0,1,0,0,0,0,0,0,0,0,0,2.5,0,1,0.0,0.5
531,528488100,20,62.0,7500,3,7,5,2004,2005,0.0,410.0,0.0,811.0,1221.0,1221,0,0,1221,1.0,0.0,2,0,2,1,2,6,2004.0,400.0,1,0,113,0,0,0,0,0,10,2009,185000,1,0,0,0,0,0,0,0,2,0,1,3.0,1,1,1.67,0.0
2189,908228010,40,62.0,10042,3,6,8,1920,1995,0.0,144.0,278.0,238.0,660.0,740,125,0,865,1.0,0.0,1,0,2,1,1,4,1920.0,216.0,1,0,0,84,0,0,0,0,8,2007,108500,0,1,0,0,0,0,0,0,0,0,0,1.75,0,1,0.67,1.25
2508,533212110,160,24.0,2544,3,7,5,2005,2005,0.0,0.0,0.0,600.0,600.0,520,623,80,1223,0.0,0.0,2,1,2,1,2,4,2005.0,480.0,1,0,166,0,0,0,0,0,7,2006,147400,1,0,0,0,0,1,1,0,0,0,1,2.0,1,1,1.33,0.0
573,533223030,160,35.0,3768,3,7,5,1999,1999,218.0,549.0,0.0,142.0,691.0,713,739,0,1452,1.0,0.0,2,1,3,1,2,6,1999.0,506.0,1,0,34,0,0,0,0,0,9,2009,156000,1,0,0,0,0,0,1,1,0,1,1,3.0,1,1,1.0,0.0
1363,903455030,50,,10320,2,5,6,1915,1978,0.0,0.0,0.0,880.0,880.0,880,428,0,1308,0.0,0.0,2,0,2,1,1,6,1950.0,400.0,1,0,0,117,0,0,0,0,4,2008,120000,0,0,1,0,0,0,0,0,0,0,0,1.5,0,1,1.0,0.0
487,528290030,80,61.0,9734,2,7,5,2004,2004,0.0,241.0,113.0,30.0,384.0,744,630,0,1374,0.0,0.0,2,1,3,1,2,7,2004.0,400.0,1,0,0,0,0,0,0,0,5,2009,167000,0,1,0,1,0,0,0,0,2,0,1,3.25,1,1,2.0,0.0
1083,528228445,120,43.0,3182,2,7,5,2005,2006,14.0,16.0,0.0,1330.0,1346.0,1504,0,0,1504,0.0,0.0,2,0,2,1,2,7,2005.0,437.0,1,156,20,0,0,0,0,0,5,2008,191000,0,1,0,0,0,0,0,0,2,1,1,3.25,1,1,1.67,1.25
1620,527110130,80,56.0,8872,2,6,5,1997,1997,0.0,0.0,0.0,384.0,384.0,754,630,0,1384,0.0,0.0,2,1,3,1,1,7,1997.0,390.0,1,0,0,0,0,0,0,0,3,2007,161500,0,1,0,1,0,0,0,0,2,0,1,2.0,0,1,2.0,1.0
1929,535181140,20,70.0,12198,1,5,6,1955,1975,0.0,780.0,0.0,424.0,1204.0,1411,0,0,1411,0.0,0.0,1,0,3,1,1,7,1955.0,310.0,1,278,82,0,0,0,0,0,6,2007,130000,0,1,0,1,0,0,0,0,2,0,0,2.75,0,1,1.33,1.0
1820,532354010,20,80.0,8480,1,5,6,1963,1963,0.0,630.0,0.0,340.0,970.0,970,0,0,970,1.0,0.0,1,0,2,1,1,5,1996.0,624.0,1,0,24,0,0,192,0,0,7,2007,132500,0,1,0,0,0,0,0,1,0,0,0,2.75,0,1,1.0,0.0
1398,905300020,80,,10200,1,5,8,1970,1970,0.0,704.0,0.0,160.0,864.0,904,0,0,904,0.0,0.0,1,0,3,1,2,5,1979.0,912.0,1,143,0,0,0,0,0,0,6,2008,144000,0,1,0,0,0,0,0,1,0,0,1,3.5,1,1,1.33,0.0
2177,908152180,90,,9555,3,5,6,1979,1979,0.0,0.0,0.0,0.0,0.0,1100,1133,0,2233,0.0,0.0,2,1,5,2,1,11,1979.0,579.0,1,0,0,0,0,0,0,0,2,2007,141000,0,1,0,1,0,1,1,0,0,0,0,0.0,0,1,1.67,0.0
2144,907227100,20,60.0,7200,1,4,8,1972,2006,0.0,385.0,0.0,0.0,385.0,875,0,0,875,0.0,0.0,1,0,3,1,2,5,1975.0,728.0,1,352,0,0,0,0,0,0,10,2007,117000,0,1,0,0,0,0,0,0,0,0,0,2.0,0,1,1.0,0.0
2697,903456090,190,60.0,6780,2,6,8,1935,1982,0.0,490.0,0.0,30.0,520.0,520,0,234,754,1.0,0.0,1,0,2,1,1,5,,0.0,0,53,0,0,0,0,0,0,6,2006,84500,0,0,1,0,0,1,0,0,0,0,0,3.5,0,0,0.0,0.0
1403,905401060,20,,53227,3,4,6,1954,1994,0.0,1116.0,0.0,248.0,1364.0,1663,0,0,1663,1.0,0.0,1,0,2,1,2,6,1954.0,529.0,1,224,137,0,0,0,0,0,3,2008,256000,0,1,0,1,0,0,0,0,0,0,0,3.75,1,1,1.67,1.5
596,534226120,20,70.0,9100,1,5,6,1965,1965,0.0,338.0,466.0,121.0,925.0,925,0,0,925,0.0,1.0,1,0,2,1,1,5,1965.0,429.0,1,0,0,0,0,0,0,0,7,2009,117500,0,1,0,0,0,0,0,0,2,0,0,2.25,1,1,0.67,0.0
922,909276200,50,130.0,9600,2,5,7,1940,1950,0.0,428.0,0.0,300.0,728.0,976,332,0,1308,1.0,0.0,1,1,2,1,1,7,1940.0,256.0,1,0,70,0,0,0,0,0,6,2009,160000,0,1,0,1,0,0,0,0,0,0,0,1.75,1,1,0.67,1.25
2065,905201080,20,81.0,14175,1,5,5,1956,1998,0.0,386.0,522.0,332.0,1240.0,1375,0,0,1375,1.0,0.0,1,0,3,1,1,6,1956.0,323.0,1,0,0,0,0,0,0,0,12,2007,187000,0,1,0,0,0,0,0,1,1,0,0,2.0,0,1,1.0,1.25
1710,528166150,60,110.0,14277,3,8,5,2003,2003,280.0,938.0,0.0,379.0,1317.0,1217,1168,0,2385,1.0,0.0,2,1,3,1,2,7,2003.0,818.0,1,192,228,0,0,0,0,0,1,2007,350000,0,1,0,0,0,0,1,0,2,1,1,3.5,1,1,2.0,1.25
1034,527401130,90,60.0,9000,1,5,5,1974,1974,0.0,0.0,0.0,896.0,896.0,896,896,0,1792,0.0,0.0,2,2,4,2,1,8,1982.0,480.0,1,0,45,0,0,0,0,0,6,2008,133000,0,1,0,0,0,1,1,0,2,0,0,2.25,0,1,1.0,0.0
1057,528110110,20,105.0,13693,3,8,5,2007,2007,554.0,1728.0,495.0,195.0,2418.0,2464,0,0,2464,1.0,0.0,2,1,4,1,3,9,2007.0,650.0,1,358,78,0,0,0,0,0,8,2008,417500,0,1,0,0,0,0,0,1,2,1,1,4.5,1,1,2.0,1.75
470,528228295,120,51.0,3635,2,7,5,2007,2007,130.0,988.0,0.0,398.0,1386.0,1569,0,0,1569,0.0,1.0,2,0,1,1,2,7,2007.0,660.0,1,143,20,0,0,0,0,0,5,2009,175900,0,1,0,0,0,0,0,1,2,1,1,2.75,1,1,2.0,1.0
819,906340100,20,84.0,10933,1,9,5,2009,2009,242.0,1021.0,0.0,534.0,1555.0,1680,0,0,1680,1.0,0.0,1,1,1,1,3,8,2009.0,1138.0,1,185,24,0,0,0,0,0,7,2009,323262,0,1,0,0,0,0,0,1,2,1,1,4.5,1,1,2.0,1.25
2160,907405130,20,65.0,8450,1,7,5,2003,2003,0.0,699.0,0.0,638.0,1337.0,1337,0,0,1337,1.0,0.0,2,0,3,1,2,6,2003.0,531.0,1,0,39,0,0,0,0,0,10,2007,185000,0,1,0,0,0,0,0,0,2,0,1,3.25,1,1,1.67,0.0
2552,534430050,30,60.0,8550,1,6,8,1934,1950,0.0,574.0,0.0,242.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,1,4,1949.0,240.0,1,228,0,40,0,0,0,0,7,2006,129800,0,1,0,0,0,0,0,0,0,0,0,2.25,1,1,1.0,0.75
41,528120100,20,95.0,12182,3,7,5,2005,2005,226.0,1201.0,0.0,340.0,1541.0,1541,0,0,1541,0.0,0.0,2,0,3,1,2,7,2005.0,532.0,1,0,70,0,0,0,0,0,5,2010,220000,0,1,0,0,0,0,0,0,2,1,1,2.75,1,1,1.67,1.25
742,903231030,50,51.0,6120,1,4,7,1935,1995,0.0,0.0,0.0,884.0,884.0,989,584,0,1573,0.0,0.0,1,0,3,1,2,6,1935.0,240.0,1,0,0,54,0,120,0,0,7,2009,133000,0,0,1,0,0,0,0,0,1,0,0,1.75,1,1,0.67,0.0
686,535454100,50,60.0,10800,1,4,7,1949,1996,0.0,0.0,0.0,832.0,832.0,832,629,0,1461,0.0,0.0,2,0,4,1,1,6,1949.0,384.0,1,0,204,0,0,0,0,0,8,2009,133500,0,1,0,0,1,0,0,0,0,0,0,1.75,0,1,0.67,0.0
314,914478110,90,,12760,1,6,5,1976,1976,0.0,0.0,0.0,1958.0,1958.0,2048,0,0,2048,0.0,0.0,3,0,5,2,1,9,1976.0,776.0,1,0,0,0,0,0,0,0,3,2010,170000,0,1,0,1,0,1,0,0,0,0,0,1.75,0,1,1.0,0.0
1630,527165170,60,,7655,2,6,5,1993,1994,0.0,0.0,0.0,903.0,903.0,910,732,0,1642,0.0,0.0,2,1,3,1,1,7,1993.0,392.0,1,290,84,0,0,0,0,0,7,2007,168000,0,1,0,1,0,0,1,0,0,0,1,2.0,0,1,1.67,1.0
191,902403070,70,60.0,10560,1,6,7,1922,1994,0.0,283.0,0.0,455.0,738.0,868,602,0,1470,0.0,0.0,1,1,2,1,1,6,1970.0,624.0,1,0,0,0,0,0,0,0,6,2010,140750,0,0,1,0,0,0,1,0,0,0,0,1.75,1,1,1.0,0.0
1626,527162140,60,60.0,7500,2,6,5,1999,2003,0.0,0.0,0.0,938.0,938.0,957,1342,0,2299,0.0,0.0,3,1,5,1,1,7,1999.0,482.0,1,188,30,0,0,0,0,0,8,2007,204000,0,1,0,0,0,0,1,0,2,0,1,2.0,1,1,1.67,1.0
59,528292020,60,,9505,2,7,5,2001,2001,180.0,0.0,0.0,884.0,884.0,884,1151,0,2035,0.0,0.0,2,1,3,1,2,8,2001.0,434.0,1,144,48,0,0,0,0,0,5,2010,222500,0,1,0,1,0,0,1,0,2,1,1,2.0,1,1,2.0,1.25
2632,535478010,85,69.0,10205,1,5,5,1962,1962,0.0,784.0,0.0,141.0,925.0,999,0,0,999,1.0,0.0,1,0,3,1,1,6,1962.0,300.0,1,150,72,0,0,0,0,0,5,2006,134500,0,1,0,1,0,0,0,0,0,0,0,3.0,0,1,1.0,0.0
1835,533205110,120,45.0,4379,3,8,5,2004,2004,0.0,851.0,0.0,527.0,1378.0,1378,0,0,1378,1.0,0.0,2,0,2,1,2,6,2004.0,540.0,1,160,56,0,0,0,0,0,7,2007,214000,1,0,0,1,0,0,0,0,0,0,1,3.75,1,1,1.67,1.25
2675,903229040,190,65.0,7800,1,5,7,1939,1950,0.0,507.0,0.0,286.0,793.0,793,325,0,1118,1.0,0.0,1,0,3,1,1,5,1939.0,410.0,1,0,0,0,0,271,0,0,5,2006,119900,0,0,1,0,1,1,0,0,0,0,0,2.5,0,1,1.0,1.25
1503,908201120,90,92.0,12108,3,4,4,1955,1955,270.0,133.0,0.0,1307.0,1440.0,1440,0,0,1440,0.0,0.0,2,0,4,2,0,8,,0.0,1,0,0,0,0,0,0,0,9,2008,118000,0,1,0,0,0,1,0,0,2,1,0,2.5,0,0,0.0,0.0
1963,535452060,20,70.0,7000,1,5,7,1960,2002,45.0,588.0,0.0,422.0,1010.0,1134,0,0,1134,0.0,0.0,1,0,2,1,1,6,1960.0,254.0,1,0,16,0,0,0,0,0,4,2007,135000,0,1,0,0,0,0,0,0,0,1,0,2.0,1,1,1.33,0.0
1352,903400180,50,64.0,13053,1,6,7,1923,2000,0.0,0.0,0.0,833.0,833.0,1053,795,0,1848,0.0,0.0,1,1,4,1,2,8,1922.0,370.0,0,0,0,0,0,220,0,0,6,2008,207000,0,1,0,0,0,0,0,0,0,0,0,1.75,0,1,1.0,1.25
1519,909175100,50,60.0,8400,1,6,5,1925,1950,0.0,423.0,0.0,758.0,1181.0,1390,304,0,1694,0.0,0.0,2,0,4,1,1,7,1925.0,576.0,1,342,0,128,0,0,0,0,6,2008,136500,0,1,0,0,0,0,0,0,0,0,1,2.0,0,1,1.0,1.25
1305,902205140,20,50.0,6000,1,4,7,1954,2000,0.0,0.0,0.0,901.0,901.0,901,0,0,901,0.0,0.0,1,0,2,1,1,4,1954.0,281.0,1,0,0,0,0,0,0,0,8,2008,107900,0,0,1,0,0,0,0,0,0,0,0,1.75,1,1,0.67,0.0
2014,903231090,50,,6240,1,6,5,1938,1950,0.0,52.0,0.0,809.0,861.0,861,548,0,1409,1.0,0.0,1,1,3,1,1,6,1968.0,528.0,1,225,0,84,0,0,0,0,3,2007,126000,0,0,1,0,0,0,0,0,2,0,0,1.75,0,1,1.0,1.25
1,526301100,20,141.0,31770,1,6,5,1960,1960,112.0,639.0,0.0,441.0,1080.0,1656,0,0,1656,1.0,0.0,1,0,3,1,1,7,1960.0,528.0,0,210,62,0,0,0,0,0,5,2010,215000,0,1,0,1,0,0,0,1,1,1,0,3.75,0,1,1.67,1.5
1052,528102110,60,96.0,12474,3,10,5,2007,2008,272.0,1280.0,0.0,402.0,1682.0,1742,590,0,2332,1.0,0.0,2,1,3,1,3,9,2008.0,846.0,1,196,134,0,0,0,0,0,8,2008,426000,0,1,0,0,0,0,1,0,2,1,1,4.0,1,1,2.33,1.75
622,534478230,20,80.0,9600,1,5,7,1950,2007,0.0,607.0,0.0,506.0,1113.0,1113,0,0,1113,0.0,0.0,1,0,3,1,2,5,1950.0,264.0,1,0,80,120,0,0,0,0,7,2009,147000,0,1,0,0,0,0,0,0,0,0,0,2.5,0,1,1.0,1.25
913,909251050,30,64.0,8574,2,6,8,1916,2000,0.0,0.0,0.0,816.0,816.0,1232,0,0,1232,0.0,0.0,1,0,3,1,2,6,1916.0,440.0,1,0,0,180,0,0,0,0,10,2009,147500,0,1,0,0,0,0,0,0,1,0,0,1.75,1,1,1.0,1.25
1058,528114040,20,104.0,14418,3,9,5,2007,2007,480.0,1375.0,0.0,575.0,1950.0,1950,0,0,1950,1.0,0.0,2,0,2,1,3,7,2007.0,706.0,1,156,207,0,0,0,0,0,5,2008,383000,0,1,0,1,0,0,0,1,2,1,1,4.5,1,1,2.0,1.25
2348,527354040,20,80.0,10400,2,7,5,1988,1988,102.0,929.0,0.0,916.0,1845.0,1872,0,0,1872,0.0,1.0,2,0,3,1,1,6,1988.0,604.0,1,197,39,0,0,0,0,0,6,2006,241500,0,1,0,0,0,0,0,0,0,1,0,3.75,0,1,1.67,1.0
1527,909252220,50,63.0,15564,2,6,6,1914,1995,0.0,0.0,0.0,676.0,676.0,676,588,0,1264,0.0,0.0,1,0,3,1,1,6,1994.0,400.0,1,424,0,0,0,0,0,400,1,2008,147500,0,1,0,0,0,0,0,0,0,0,0,2.0,1,1,1.0,0.0
1011,527208010,60,101.0,13543,3,8,5,2005,2005,130.0,16.0,0.0,1152.0,1168.0,1168,1332,0,2500,0.0,0.0,3,1,5,1,3,9,2005.0,683.0,1,192,32,0,0,0,0,0,7,2008,355000,0,1,0,1,0,0,1,0,2,1,1,4.5,1,1,2.33,1.25
1332,903225050,45,50.0,6130,1,5,6,1924,1950,0.0,784.0,0.0,0.0,784.0,784,0,0,784,1.0,0.0,1,0,2,1,2,5,,0.0,1,0,0,116,0,0,0,0,5,2008,109500,0,0,1,0,0,0,0,0,0,0,0,2.5,0,1,0.0,0.0
709,902205010,30,50.0,5925,1,2,4,1940,1950,0.0,0.0,0.0,0.0,0.0,612,0,0,612,0.0,0.0,1,0,1,1,1,4,1965.0,308.0,0,0,0,25,0,0,0,0,10,2009,45000,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.67,0.0
209,904100140,70,,24090,3,7,7,1940,1950,0.0,0.0,0.0,1032.0,1032.0,1207,1196,0,2403,0.0,0.0,2,0,4,1,1,10,1940.0,349.0,1,56,0,318,0,0,0,0,6,2010,244400,0,1,0,0,0,0,1,0,0,0,0,2.0,1,1,1.0,1.25
619,534476150,20,80.0,9600,1,6,5,1953,1953,238.0,1285.0,0.0,131.0,1416.0,1644,0,0,1644,1.0,0.0,1,0,3,1,1,7,1953.0,418.0,1,110,0,0,0,0,0,0,10,2009,167000,0,1,0,0,0,0,0,1,0,1,0,2.75,0,1,1.67,1.5
2150,907262020,60,65.0,8158,1,7,5,2002,2002,214.0,0.0,0.0,860.0,860.0,860,869,0,1729,0.0,0.0,2,1,3,1,2,7,2002.0,542.0,1,386,63,0,0,0,0,0,8,2007,200000,0,1,0,0,0,0,1,0,2,1,1,2.0,1,1,1.67,0.0
2704,904302020,30,50.0,5220,1,5,3,1936,1950,0.0,0.0,0.0,830.0,830.0,879,0,0,879,0.0,0.0,1,0,2,1,1,4,1936.0,180.0,0,0,108,0,0,0,0,0,1,2006,80000,0,1,0,1,0,0,0,0,0,0,0,1.75,0,1,0.67,0.0
2839,908275220,20,60.0,8172,3,5,7,1955,1990,0.0,167.0,0.0,697.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,1,5,1957.0,572.0,0,0,0,0,0,0,0,0,4,2006,115000,0,1,0,0,0,0,0,1,1,0,0,2.0,0,1,1.0,0.0
1242,535178060,20,72.0,9000,1,6,5,1956,1956,74.0,616.0,0.0,580.0,1196.0,1196,0,0,1196,1.0,0.0,1,0,2,1,1,6,1956.0,297.0,1,0,44,0,0,0,0,0,5,2008,139000,0,1,0,0,0,0,0,0,0,1,0,2.0,0,1,1.33,1.25
2714,905107070,60,74.0,7844,1,6,7,1978,1978,203.0,209.0,0.0,463.0,672.0,672,728,0,1400,0.0,0.0,1,1,3,1,1,6,1978.0,440.0,1,0,0,0,0,0,0,0,3,2006,149500,0,1,0,0,0,0,1,1,0,1,0,2.5,0,1,1.67,1.0
799,905480210,70,60.0,9084,3,4,5,1940,1950,0.0,0.0,0.0,755.0,755.0,755,755,0,1510,1.0,0.0,1,0,4,1,1,7,1940.0,296.0,0,120,0,0,0,0,0,0,10,2009,108000,0,1,0,0,1,0,1,0,0,0,0,2.0,0,1,0.67,1.25
1260,535383100,190,60.0,10800,1,4,7,1900,2000,0.0,0.0,0.0,0.0,0.0,694,600,0,1294,0.0,0.0,2,0,3,2,1,7,,0.0,0,220,114,210,0,0,0,0,8,2008,106250,0,1,0,0,0,1,1,0,0,0,0,0.0,0,0,0.0,0.0
2107,906380160,20,74.0,8556,1,7,5,2006,2006,0.0,0.0,0.0,1240.0,1240.0,1240,0,0,1240,0.0,0.0,2,0,2,1,2,5,2006.0,826.0,1,140,93,0,0,0,0,0,5,2007,194000,0,1,0,0,0,0,0,0,2,0,1,2.75,1,1,2.0,0.0
2486,532351060,20,70.0,9100,1,5,4,1962,1962,51.0,36.0,0.0,952.0,988.0,988,0,0,988,1.0,0.0,1,0,3,1,1,6,1977.0,624.0,1,0,0,0,0,0,0,0,7,2006,129500,0,1,0,0,0,0,0,1,0,1,0,1.75,1,1,1.0,0.0
1911,535101150,90,63.0,8668,1,5,5,1968,1968,0.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,0.0,0.0,2,0,4,2,1,8,1968.0,792.0,1,0,0,0,0,0,0,0,5,2007,126000,0,1,0,0,0,1,0,0,0,0,0,1.75,0,1,1.33,0.0
896,908225290,20,70.0,11767,3,5,5,1950,1950,0.0,1078.0,0.0,0.0,1078.0,1368,0,0,1368,1.0,0.0,1,0,3,1,1,6,1950.0,195.0,1,0,41,211,0,0,0,900,6,2009,120000,0,1,0,0,0,0,0,0,0,0,0,2.0,0,1,1.33,0.0
272,907410080,20,70.0,8400,1,7,5,2004,2005,109.0,712.0,0.0,761.0,1473.0,1484,0,0,1484,1.0,0.0,2,0,3,1,2,7,2004.0,606.0,1,0,35,0,144,0,0,0,5,2010,213000,0,1,0,0,0,0,0,0,2,1,1,3.75,1,1,1.67,0.0
2521,533253090,120,40.0,3874,3,8,5,1980,1980,0.0,807.0,0.0,419.0,1226.0,1226,0,0,1226,1.0,0.0,1,0,1,1,2,4,1980.0,484.0,1,133,78,0,0,0,0,0,7,2006,190000,0,1,0,1,0,0,0,0,0,0,0,4.25,0,1,1.67,0.75
2324,527158020,20,,8076,2,6,6,1993,1994,112.0,705.0,0.0,455.0,1160.0,1169,0,0,1169,0.0,1.0,2,0,3,1,1,6,1993.0,402.0,1,0,26,0,0,144,0,0,7,2006,183500,0,1,0,1,0,0,0,0,0,1,1,3.0,0,1,1.67,1.0
1953,535402140,80,93.0,10090,1,7,5,1963,1999,364.0,242.0,483.0,0.0,725.0,1035,616,0,1651,0.0,1.0,2,0,4,1,1,6,1963.0,276.0,1,460,46,0,0,165,0,0,10,2007,172000,0,1,0,1,0,0,0,0,0,1,0,2.75,0,1,1.33,1.25
887,908102290,20,67.0,8877,3,4,6,1938,1958,0.0,690.0,0.0,126.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,1,3,1958.0,288.0,1,0,0,0,0,0,0,0,5,2009,100000,0,1,0,0,0,0,0,0,0,0,0,2.75,1,1,0.67,1.25
1479,907418010,20,85.0,11058,1,7,6,2007,2007,212.0,56.0,0.0,1508.0,1564.0,1564,0,0,1564,0.0,0.0,2,0,3,1,2,6,2007.0,814.0,1,0,24,0,0,0,0,0,2,2008,218836,0,1,0,0,0,0,0,0,2,1,1,3.0,1,1,2.0,0.0
1317,902326060,190,60.0,10800,1,6,7,1905,2000,0.0,0.0,0.0,482.0,482.0,1221,691,0,1912,0.0,0.0,2,0,3,2,1,7,2003.0,672.0,1,0,25,212,0,0,0,0,4,2008,163000,0,0,1,0,0,1,0,0,0,0,0,1.5,1,0,1.0,1.0
1750,528235170,20,59.0,10936,2,7,5,2006,2006,0.0,0.0,0.0,1510.0,1510.0,1525,0,0,1525,0.0,0.0,2,1,3,1,2,6,2006.0,534.0,1,100,18,0,0,0,0,0,4,2007,206580,0,1,0,1,0,0,0,0,2,0,1,2.75,1,1,1.67,1.25
2815,907420070,60,65.0,8461,1,6,5,2005,2006,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,2005.0,390.0,1,0,24,0,0,0,0,0,7,2006,163990,0,1,0,0,0,0,1,0,2,0,1,2.0,1,1,1.67,1.25
2692,903452090,70,60.0,7518,2,5,8,1910,2004,0.0,0.0,0.0,396.0,396.0,665,665,0,1330,0.0,0.0,1,0,3,1,1,7,2001.0,390.0,0,0,72,45,0,0,0,0,7,2006,116500,0,0,1,0,0,0,1,0,1,0,0,1.25,0,1,0.67,0.0
1090,528240050,60,,8010,2,7,5,2002,2003,0.0,0.0,0.0,840.0,840.0,840,880,0,1720,0.0,0.0,2,1,3,1,2,7,2002.0,400.0,1,138,48,0,0,0,0,0,7,2008,188000,0,1,0,1,0,0,1,0,2,0,1,2.0,1,1,2.0,1.25
